epoch,loss,sim_loss,std_loss,cov_loss,var_mean,active_dims
0,46.43672180175781,1.076338768005371,0.17712092399597168,15.100229263305664,0.6895872354507446,384
1,43.5577507019043,1.062381625175476,0.18685775995254517,12.326766967773438,0.6698142290115356,384
2,38.539886474609375,1.002425193786621,0.21686387062072754,8.057661056518555,0.6173326969146729,384
3,35.54277801513672,0.9394870400428772,0.2521468997001648,5.751927375793457,0.56199711561203,384
4,32.360816955566406,0.828482985496521,0.2892369329929352,4.417819499969482,0.5073366761207581,384
5,30.32758331298828,0.7512766718864441,0.3260354995727539,3.394779920578003,0.45633286237716675,384
6,28.524879455566406,0.673004150390625,0.3596687912940979,2.708054542541504,0.411502867937088,384
7,27.26683807373047,0.6159436702728271,0.38866662979125977,2.151580333709717,0.37504151463508606,384
8,26.286649703979492,0.5606851577758789,0.414918452501297,1.8965585231781006,0.3435176908969879,384
9,25.33614730834961,0.5126805901527405,0.4383251667022705,1.5610036849975586,0.31647130846977234,384
10,24.80942153930664,0.48030009865760803,0.4584563970565796,1.3405095338821411,0.2941807210445404,384
11,24.08502769470215,0.4366122782230377,0.47822779417037964,1.2140250205993652,0.27308568358421326,384
12,23.582448959350586,0.40727001428604126,0.49363064765930176,1.0599322319030762,0.2571460008621216,384
13,23.06057357788086,0.3725993037223816,0.5096932649612427,1.0032598972320557,0.2412239909172058,384
14,22.81688690185547,0.35365787148475647,0.52386474609375,0.8788225650787354,0.22733096778392792,384
15,22.561256408691406,0.33622288703918457,0.532832682132721,0.8348672986030579,0.2189510613679886,384
16,22.592798233032227,0.32885000109672546,0.5447075366973877,0.7538599371910095,0.20793196558952332,384
17,22.219913482666016,0.30391329526901245,0.5562942624092102,0.7147255539894104,0.19743606448173523,384
18,21.951351165771484,0.2858952283859253,0.5641383528709412,0.7005116939544678,0.1906033754348755,384
19,21.980060577392578,0.2817089557647705,0.5707093477249146,0.6696036458015442,0.1847945749759674,384
20,21.80704116821289,0.26754146814346313,0.5791265964508057,0.6403396129608154,0.17764225602149963,384
21,21.66029930114746,0.2537328898906708,0.5872286558151245,0.6362614035606384,0.17091171443462372,384
22,21.482948303222656,0.2417040318250656,0.5939305424690247,0.5920820236206055,0.1654500663280487,384
23,21.632003784179688,0.24458973109722137,0.5974490642547607,0.5810340046882629,0.1625368446111679,384
24,21.425945281982422,0.23094838857650757,0.6037967205047607,0.5573168992996216,0.15744900703430176,384
25,21.368099212646484,0.22330354154109955,0.6097109317779541,0.5427371263504028,0.15279202163219452,384
26,21.28447151184082,0.21458415687084198,0.6151911020278931,0.5400903224945068,0.14863383769989014,384
27,21.16442108154297,0.20627295970916748,0.6187190413475037,0.5396203994750977,0.14588406682014465,384
28,21.163084030151367,0.20248404145240784,0.6232738494873047,0.5191367864608765,0.14234492182731628,384
29,21.153900146484375,0.19989147782325745,0.6268602609634399,0.48510706424713135,0.13963422179222107,384
30,21.095401763916016,0.19027197360992432,0.6329257488250732,0.5154597163200378,0.1352551132440567,384
31,21.074817657470703,0.1872173547744751,0.635683000087738,0.5023107528686523,0.13315866887569427,384
32,20.90536880493164,0.17855598032474518,0.6370404958724976,0.5154573321342468,0.1321471929550171,384
33,20.9989070892334,0.1815587878227234,0.6387388706207275,0.4914667010307312,0.13097190856933594,384
34,20.874082565307617,0.17145296931266785,0.6443009376525879,0.48023557662963867,0.12693332135677338,384
35,20.915409088134766,0.17194391787052155,0.6449990272521973,0.49183720350265503,0.1264372169971466,384
36,20.8321590423584,0.1645354926586151,0.6479932069778442,0.51894211769104,0.12437016516923904,384
37,20.821678161621094,0.16171619296073914,0.6512407660484314,0.497753381729126,0.12211769074201584,384
38,20.817289352416992,0.15818023681640625,0.6525341868400574,0.5494287014007568,0.1212281584739685,384
39,20.819408416748047,0.15953108668327332,0.653522253036499,0.4930746555328369,0.12046787142753601,384
40,20.716764450073242,0.15186423063278198,0.6559170484542847,0.5222324132919312,0.11888004839420319,384
41,20.778005599975586,0.15408900380134583,0.6568312644958496,0.5049986243247986,0.1181684210896492,384
42,20.70570182800293,0.14906957745552063,0.6584873199462891,0.5167787671089172,0.11698927730321884,384
43,20.753326416015625,0.15036942064762115,0.6595331430435181,0.5057628154754639,0.11632169783115387,384
44,20.695159912109375,0.14440561830997467,0.6625750064849854,0.5206460952758789,0.11425487697124481,384
45,20.678239822387695,0.1440531611442566,0.6639361381530762,0.47850531339645386,0.11330137401819229,384
46,20.632970809936523,0.14033359289169312,0.6636103391647339,0.5343731045722961,0.11351354420185089,384
47,20.651405334472656,0.1398698389530182,0.6654316186904907,0.5188696384429932,0.11225232481956482,384
48,20.607742309570312,0.1367291510105133,0.6672393083572388,0.508531391620636,0.11105875670909882,384
49,20.52429962158203,0.13251368701457977,0.6666851043701172,0.5443315505981445,0.11144333332777023,384
50,20.6968994140625,0.13864025473594666,0.6677564382553101,0.5369829535484314,0.11072239279747009,384
