epoch,loss,sim_loss,std_loss,cov_loss,var_mean,active_dims
0,23.170108795166016,0.17876210808753967,0.6640625,2.1073060035705566,0.11434604227542877,1536
1,23.162704467773438,0.17570993304252625,0.6640625,2.176206588745117,0.1147649884223938,1536
2,22.917430877685547,0.17750263214111328,0.66552734375,1.8392415046691895,0.11329303681850433,1536
3,22.758892059326172,0.17292414605617523,0.6689453125,1.717038631439209,0.11096718907356262,1535
4,22.507957458496094,0.1704600602388382,0.671875,1.4495809078216553,0.10878902673721313,1536
5,22.351545333862305,0.16599223017692566,0.67578125,1.311115026473999,0.10633479058742523,1534
6,22.209318161010742,0.1642979383468628,0.6787109375,1.1331194639205933,0.103962242603302,1536
7,22.08506965637207,0.1611640602350235,0.681640625,1.0090930461883545,0.10209697484970093,1535
8,22.013952255249023,0.15791365504264832,0.68359375,0.9723608493804932,0.10084451735019684,1534
9,22.069116592407227,0.16162171959877014,0.685546875,0.8879489898681641,0.09961888194084167,1536
10,21.932598114013672,0.1555754840373993,0.68896484375,0.8244611024856567,0.09747909009456635,1535
11,21.880615234375,0.15266340970993042,0.6904296875,0.7984038591384888,0.09645277261734009,1536
12,21.761363983154297,0.14789655804634094,0.6923828125,0.7514503002166748,0.09508608281612396,1536
13,21.783462524414062,0.14777401089668274,0.6943359375,0.7297356724739075,0.09413638710975647,1533
14,21.69426727294922,0.14328116178512573,0.697265625,0.6747372150421143,0.09217451512813568,1536
15,21.673004150390625,0.1400754153728485,0.69921875,0.686743974685669,0.09115512669086456,1530
16,21.74603271484375,0.1458505392074585,0.69873046875,0.6310195922851562,0.09106782078742981,1536
17,21.673704147338867,0.14065665006637573,0.701171875,0.6260382533073425,0.08990070223808289,1535
18,21.639429092407227,0.14053212106227875,0.701171875,0.5948746204376221,0.08950147032737732,1536
19,21.6396541595459,0.13992318511009216,0.703125,0.563449501991272,0.08861406147480011,1535
20,21.599557876586914,0.13609260320663452,0.705078125,0.5722435712814331,0.0874493420124054,1532
21,21.547428131103516,0.13337165117263794,0.7060546875,0.5568863749504089,0.08664979040622711,1536
22,21.61009407043457,0.1367723047733307,0.7060546875,0.5345369577407837,0.08656950294971466,1533
23,21.562166213989258,0.13307029008865356,0.7080078125,0.5322843194007874,0.08557741343975067,1533
24,21.575275421142578,0.1325802206993103,0.708984375,0.5420194268226624,0.08502784371376038,1530
25,21.549936294555664,0.13168781995773315,0.70947265625,0.5233645439147949,0.08472579717636108,1536
26,21.533720016479492,0.12986016273498535,0.7109375,0.5059666037559509,0.08382290601730347,1536
27,21.51726531982422,0.12863335013389587,0.7119140625,0.5045564770698547,0.08338937163352966,1536
28,21.425622940063477,0.12493560463190079,0.7119140625,0.505357027053833,0.08311489224433899,1528
29,21.542490005493164,0.12955449521541595,0.71240234375,0.49112653732299805,0.08286963403224945,1536
30,21.49811363220215,0.12477616965770721,0.71484375,0.5037089586257935,0.08155061304569244,1536
31,21.487085342407227,0.12548542022705078,0.71484375,0.47495168447494507,0.08152395486831665,1536
32,21.466419219970703,0.12376601994037628,0.71484375,0.4972692131996155,0.08163613080978394,1532
33,21.489933013916016,0.12394922971725464,0.71630859375,0.4849530756473541,0.08073638379573822,1536
34,21.472177505493164,0.12263645231723785,0.716796875,0.4843916893005371,0.08055214583873749,1536
35,21.490022659301758,0.12189638614654541,0.71875,0.4738641083240509,0.07932262122631073,1532
36,21.47697639465332,0.12379419058561325,0.716796875,0.4602479338645935,0.0802689641714096,1533
37,21.40287208557129,0.12013420462608337,0.7177734375,0.4620179235935211,0.07987424731254578,1535
38,21.41189193725586,0.11867405474185944,0.71923828125,0.46066513657569885,0.07897555828094482,1534
39,21.41230583190918,0.11768339574337006,0.7197265625,0.4702197015285492,0.07868953049182892,1532
40,21.435562133789062,0.11795604228973389,0.72119140625,0.4554106593132019,0.07787390053272247,1533
41,21.33357810974121,0.11202678084373474,0.72265625,0.4704093039035797,0.07703474164009094,1533
42,21.40861701965332,0.11701739579439163,0.72119140625,0.451933354139328,0.0779539942741394,1535
43,21.440866470336914,0.11868556588888168,0.720703125,0.4581010341644287,0.07806800305843353,1535
44,21.440595626831055,0.11750800162553787,0.7216796875,0.45601987838745117,0.07765915989875793,1535
45,21.367158889770508,0.11534067988395691,0.72119140625,0.45239225029945374,0.07785716652870178,1533
46,21.402053833007812,0.11558720469474792,0.72265625,0.44987231492996216,0.07712234556674957,1533
47,21.3936824798584,0.11305117607116699,0.7236328125,0.47365331649780273,0.07645834982395172,1535
48,21.369808197021484,0.1138080582022667,0.72265625,0.4621066749095917,0.07703423500061035,1532
49,21.368412017822266,0.11320198327302933,0.7236328125,0.44461163878440857,0.07666172087192535,1535
50,21.419898986816406,0.11514130234718323,0.7236328125,0.4476162791252136,0.07670600712299347,1533
51,21.418725967407227,0.11577031016349792,0.7236328125,0.4307180643081665,0.07660624384880066,1536
52,21.341896057128906,0.10934077203273773,0.7255859375,0.4677524268627167,0.07559928297996521,1534
53,21.411855697631836,0.11296037584543228,0.72509765625,0.4628467857837677,0.07567974925041199,1536
54,21.324413299560547,0.11084826290607452,0.724609375,0.4438323378562927,0.075751394033432,1536
55,21.286890029907227,0.107316754758358,0.7255859375,0.4633459448814392,0.07534778118133545,1534
56,21.282358169555664,0.10787062346935272,0.7265625,0.42934221029281616,0.07498694956302643,1535
57,21.308902740478516,0.10775236785411835,0.7275390625,0.42759400606155396,0.07457226514816284,1536
58,21.290142059326172,0.10659467428922653,0.7265625,0.46902552247047424,0.07480509579181671,1534
59,21.28685188293457,0.10854408144950867,0.7265625,0.41699957847595215,0.07508069276809692,1534
