epoch,loss,sim_loss,std_loss,cov_loss,var_mean,active_dims
0,38.979740142822266,1.048505425453186,0.18461492657661438,8.15173053741455,0.6844053864479065,192
1,36.67401885986328,1.021070122718811,0.1959105134010315,6.249504089355469,0.6573942303657532,192
2,33.372318267822266,0.935920238494873,0.23705479502677917,4.047944068908691,0.5858044028282166,192
3,29.70900535583496,0.7828801870346069,0.28736329078674316,2.9529190063476562,0.5106444358825684,192
4,27.581878662109375,0.6813890933990479,0.3330913186073303,2.2198686599731445,0.44724562764167786,192
5,25.818391799926758,0.5850847959518433,0.3808053731918335,1.6711366176605225,0.3853946328163147,192
6,24.57724952697754,0.5110105276107788,0.4200441539287567,1.30088210105896,0.3381556570529938,192
7,23.567832946777344,0.44743576645851135,0.45378828048706055,1.0372306108474731,0.29996684193611145,192
8,22.765560150146484,0.3914010226726532,0.48390993475914,0.8827866911888123,0.2679397761821747,192
9,22.16697120666504,0.34569624066352844,0.5099104642868042,0.7768036127090454,0.2416553497314453,192
10,21.812768936157227,0.31613221764564514,0.5289825797080994,0.6848986148834229,0.22312133014202118,192
11,21.552352905273438,0.28838711977005005,0.5476654767990112,0.6510372161865234,0.2059779018163681,192
12,21.336414337158203,0.26892662048339844,0.560455322265625,0.6018656492233276,0.19445770978927612,192
13,21.12851905822754,0.24996542930603027,0.5725405216217041,0.565869927406311,0.18386617302894592,192
14,20.97306251525879,0.23384630680084229,0.5837172269821167,0.533972978591919,0.1744402050971985,192
15,20.696638107299805,0.21389034390449524,0.5925321578979492,0.5360764861106873,0.16720031201839447,192
16,20.80734634399414,0.2134457230567932,0.5992504358291626,0.48994216322898865,0.1617121696472168,192
17,20.624059677124023,0.19822761416435242,0.6066394448280334,0.5023825764656067,0.15587225556373596,192
18,20.645309448242188,0.19503885507583618,0.6110568046569824,0.4929177165031433,0.15224407613277435,192
19,20.52627182006836,0.18694286048412323,0.6137698888778687,0.5084543228149414,0.1502120941877365,192
20,20.564233779907227,0.1834356188774109,0.6193416118621826,0.494801789522171,0.14585673809051514,192
21,20.43398666381836,0.17484663426876068,0.6226928234100342,0.49550119042396545,0.14333796501159668,192
22,20.334606170654297,0.16894717514514923,0.6245337128639221,0.4975842535495758,0.14191682636737823,192
23,20.33444595336914,0.16632744669914246,0.6270251274108887,0.5006312131881714,0.14001429080963135,192
24,20.28732681274414,0.16035060584545135,0.6290059685707092,0.5534130334854126,0.13878390192985535,192
25,20.27938461303711,0.15960693359375,0.6313429474830627,0.5056390762329102,0.13687898218631744,192
26,20.1998348236084,0.15381330251693726,0.6323227882385254,0.5464318990707397,0.13614247739315033,192
27,20.269813537597656,0.1553821861743927,0.6341421604156494,0.5317049026489258,0.13471069931983948,192
28,20.113649368286133,0.14660176634788513,0.6354430317878723,0.5625295042991638,0.13381239771842957,192
29,20.068227767944336,0.1452275663614273,0.6357502937316895,0.5437815189361572,0.13350330293178558,192
30,20.140321731567383,0.1483626365661621,0.6346672773361206,0.5645723938941956,0.13430257141590118,192
31,20.134904861450195,0.14724117517471313,0.6354047060012817,0.5687575340270996,0.1337549239397049,192
32,20.114795684814453,0.1453905701637268,0.6360512971878052,0.5787490606307983,0.13331922888755798,192
33,20.11765480041504,0.14505793154239655,0.6373690366744995,0.556979238986969,0.13217614591121674,192
34,20.1064395904541,0.14387571811676025,0.6369662284851074,0.5853894948959351,0.13249534368515015,192
35,20.012277603149414,0.13902518153190613,0.6375027894973755,0.5990782976150513,0.13213539123535156,192
